comment_id,video_id,author_name,author_channel_id,text,likes,published_at,updated_at,is_reply,parent_id,reply_count,scraped_at
UgyyBLoVsN4COhKXArV4AaABAg,J52vmTBpqBs,@AbassMohammed-yt6vu,,Great video Mr. Derrick,5,2026-03-14T01:39:43.171310+00:00,,0,,0,2026-03-17T22:00:36.186378
UgxBtlcx2unS7CcIbtB4AaABAg,J52vmTBpqBs,@kelvinagyemang6637,,Best Podcast so far,5,2026-03-14T01:39:43.171284+00:00,,0,,0,2026-03-17T22:00:36.182561
UgzUthletQ_Hj0rNDAl4AaABAg,J52vmTBpqBs,@juniorisaac5495,,Amazing conversation. Thank you for having him Derrick. God bless you.,3,2026-03-14T01:39:43.171257+00:00,,0,,0,2026-03-17T22:00:36.180369
Ugym4HjWIQRwf2ZVv454AaABAg,J52vmTBpqBs,@TIAnyas,,"Very intriguing conversation. The problem is that, so many people don't think of operational system, this makes it difficult for every thief to break through. I will advice for speaking with professionals who'll advice on how to run business. The cost of professional advice is far less than cost of loosing to thiefs.",7,2026-03-14T01:39:43.171248+00:00,,0,,0,2026-03-17T22:00:36.179197
UgwdxvolW38yUEvxbJh4AaABAg,J52vmTBpqBs,@bernitakekeli6349,,Camera quality seems different today!love it,5,2026-03-14T01:39:43.171236+00:00,,0,,0,2026-03-17T22:00:36.177912
Ugy2Q9zTvrNVlfqrLM14AaABAg,J52vmTBpqBs,@OpokuSethAddo,,I totally like how he speaks.,7,2026-03-14T01:39:43.171229+00:00,,0,,0,2026-03-17T22:00:36.177189
UgwWG_NSlqlb5lXAcOR4AaABAg,J52vmTBpqBs,@alpharoyalbillionaire3905,,Don't just be watching. Apply what you hear shalom,7,2026-03-14T01:39:42.578453+00:00,,0,,0,2026-03-17T22:00:36.175659
UgwpI0dXjwJni3ceMZF4AaABAg,J52vmTBpqBs,@DavidNghifikepunye,,Wonderful watching from land of the brave Namibia 🇳🇦,7,2026-03-14T01:39:42.578419+00:00,,0,,0,2026-03-17T22:00:36.173095
Ugzq0knfl6Pmk4pW6sB4AaABAg,J52vmTBpqBs,@Kompletechannel,,I was so glued ...I wanted more when it was over..Thank you Derrick...and Thank you Chris...what's his full name??,5,2026-03-14T01:39:42.578385+00:00,,0,,0,2026-03-17T22:00:36.168720
Ugw_5C2jAyadZ-uBuyd4AaABAg,J52vmTBpqBs,@MariyTalksBusiness,,"I did make to the end and it was worth every minute. I might highlight something you said here and make I post on it tomorrow tho, will certainly tag you if I do 😊",9,2026-03-14T01:39:42.578378+00:00,,0,,0,2026-03-17T22:00:36.168011
Ugz-OlhPXAjbMDcLFMd4AaABAg,J52vmTBpqBs,@nubidghaprecious9307,,"From Ambazonian - living in Ghana.. 
the conversation was dop..  I got more interested when he said in business you need to be a shark 🦈,  I say yeah 👍 this Rich 🤑 man knows what he’s talking about.. I made it to the end of the video, I subscribe.

I would like to join the call too! Thanks for the video. You are appreciated 🤝",8,2026-03-14T01:39:42.578371+00:00,,0,,0,2026-03-17T22:00:36.167387
UgyJCHfndySSWtFesMl4AaABAg,J52vmTBpqBs,@brainystv,,The probability that if you go for it it would work might be 1/10 but still go for it. And don’t be easily distracted. Allow nothing to distract you. Go for it 100%,11,2026-03-14T01:39:42.578345+00:00,,0,,0,2026-03-17T22:00:36.164161
UgwSbpzoDJMIn5vC6CF4AaABAg,J52vmTBpqBs,@fostersenyo4844,,"I am at a point where I said to myself that I have failed,listening to this podcast ,I'm moved to pick the pieces and climb up the ladder again.
Thank you.",53,2026-03-14T01:39:42.578322+00:00,,0,,0,2026-03-17T22:00:36.161661
UgzYb4JV9SpzsoMZtid4AaABAg,J52vmTBpqBs,@KonnectedMinds,,"Join Our Community call with Chris this weekend
Link 👇
https://www.triibe.io/konnected-academy


See you soon....",11,2026-03-14T01:39:42.578291+00:00,,0,,0,2026-03-17T22:00:36.159860
UgysyeW9Q0zqi-bJoEt4AaABAg,xwLrHUwGtJM,@geistogeistube8539,,They are your half siblings. You share a common parent and that makes them half siblings not step siblings,0,2026-03-13T01:39:58.185633+00:00,,0,,0,2026-03-17T22:00:50.547847
UgwwqYlsOh8JjL1sugR4AaABAg,xwLrHUwGtJM,@basildarko4986,,I made it to the end❤,0,2026-03-13T01:39:55.684814+00:00,,0,,0,2026-03-17T22:00:50.502888
UgzDKDz6Z_5E8xgDckx4AaABAg,xwLrHUwGtJM,@EatwithEdem,,Waooo this is so insightful and inspiring.,0,2026-03-13T01:39:53.735226+00:00,,0,,0,2026-03-17T22:00:50.472421
UgxVagjrmj7Q8LpY0H54AaABAg,xwLrHUwGtJM,@mznads9346,,"This is very interesting. I have been watching clips of your interviews but I am glad I watched this whole podcast and to the end. Def going to watch the others. 

Thanks Derrick for what you do and what you’re doing. 

Very insightful podcast",1,2026-03-13T01:39:52.852327+00:00,,0,,0,2026-03-17T22:00:50.461199
UgxH5ckXMO1_Rh0eJUh4AaABAg,xwLrHUwGtJM,@nk6013,,"Konnected minds has become my new favourite, we need the right kind of information. I'm blessed i chanced on it. all i need is keep watching, listening, learning and practicing",0,2026-03-13T01:39:52.123821+00:00,,0,,0,2026-03-17T22:00:50.446007
Ugw2AJI9TKQBBClwhBJ4AaABAg,xwLrHUwGtJM,@JulietBoakyeprah,,PRINCESS❤️🥹!!,0,2026-03-12T01:39:56.852053+00:00,,0,,0,2026-03-17T22:00:50.543710
UgxQGybhibDmFxlXbx94AaABAg,xwLrHUwGtJM,@jefferyosei101,,"This was very enjoyable and worth the wait, Hamdiya is quite an inspiring and interesting personality, great look - love it! 🖤🧞‍♂️",0,2026-03-12T01:39:56.852041+00:00,,0,,0,2026-03-17T22:00:50.520965
Ugy1jDlao9mqrRJ3gWB4AaABAg,xwLrHUwGtJM,@VenerandaAnipu,,Great one,0,2026-03-12T01:39:53.735285+00:00,,0,,0,2026-03-17T22:00:50.477884
UgyHZpfxpJRA8LOSugp4AaABAg,xwLrHUwGtJM,@KwadwoSarfoKantanta,,Ama is so real,0,2026-03-12T01:39:52.852441+00:00,,0,,0,2026-03-17T22:00:50.466489
Ugx5sHZ7owkxONfQqwZ4AaABAg,xwLrHUwGtJM,@ms.naa__,,""" nothing"" she chased nothing and attracted everything! I love it",0,2026-03-12T01:39:52.852423+00:00,,0,,0,2026-03-17T22:00:50.465534
UgzA9--t3i1dZpLgmo94AaABAg,xwLrHUwGtJM,@edtetteh,,I really enjoyed this episode. ill definitely rewatch this and make action plans towards my business,0,2026-03-12T01:39:52.852290+00:00,,0,,0,2026-03-17T22:00:50.460042
UgzFfW4H6MoSTHbUBTd4AaABAg,xwLrHUwGtJM,@RYT_SYD,,love this episode not gonna lie this is one of the best episode ever,3,2026-03-12T01:39:51.486727+00:00,,0,,0,2026-03-17T22:00:50.435931
UgxKQss_egikRFX4QRF4AaABAg,xwLrHUwGtJM,@ChrisRudarl,,I taught u were twin,0,2026-03-11T01:39:58.858403+00:00,,0,,0,2026-03-17T22:00:50.553925
Ugzfzgs0uYfq-xKyI3l4AaABAg,xwLrHUwGtJM,@matildasosoo5412,,Derrick call me too to be on your team… konnected house,0,2026-03-11T01:39:58.185573+00:00,,0,,0,2026-03-17T22:00:50.546332
Ugx3zhK9fJK_vYLKdJl4AaABAg,xwLrHUwGtJM,@NurseLois-f4q,,I’ll rather do Day In My Life video 😂❤❤,0,2026-03-11T01:39:56.852081+00:00,,0,,0,2026-03-17T22:00:50.538526
UgyKmQWqG9aovOkQXiJ4AaABAg,xwLrHUwGtJM,@HarrietBarnor87,,I watched it to the end and I loveeeed it!🤏💕,0,2026-03-11T01:39:55.684956+00:00,,0,,0,2026-03-17T22:00:50.508121
UgyneXsoOfBuN_MBOz54AaABAg,xwLrHUwGtJM,@LoisManu,,"I made it ,it’s very interesting,I love you both. Keep the podcast going,we are really inspired",0,2026-03-11T01:39:55.023607+00:00,,0,,0,2026-03-17T22:00:50.499360
UgwxtRmhnlRaNbavRDV4AaABAg,xwLrHUwGtJM,@hameeydatuoo,,Periodttt ama is brilliant and over thinker I love you ama,0,2026-03-11T01:39:54.404749+00:00,,0,,0,2026-03-17T22:00:50.483704
UgyOZZm5Q6XgBlu77Vh4AaABAg,xwLrHUwGtJM,@BediakoEvans-q2s,,Very enjoyable conversation,0,2026-03-11T01:39:53.735245+00:00,,0,,0,2026-03-17T22:00:50.474274
UgxJX4bZ9VKMy2EeMOF4AaABAg,xwLrHUwGtJM,@nanakwadwosafo4758,,"I really enjoyed this conversation and I have recommended it to my girlfriend as her birthday gift 🎉 which is today.
I am most certain that she’ll be inspired and start to integrate serious content creation into her apparel business.",0,2026-03-11T01:39:53.735158+00:00,,0,,0,2026-03-17T22:00:50.470589
UgzFSueVTuNZChsoP894AaABAg,xwLrHUwGtJM,@PortraitsByJosh,,"I made it to the end.🎉
She’s such an interesting personality.
Thank you Mr. Abaitey❤",0,2026-03-11T01:39:52.852411+00:00,,0,,0,2026-03-17T22:00:50.464926
UgwNPhMSxlMrfYb-7at4AaABAg,xwLrHUwGtJM,@DanielTibil-bo8gm,,"I'm always inspired whenever I get the chance to listen to your podcast 
I WILL BECOME VERY SUCCESSFUL AND ONE SHARE MY STORY ON YOUR STUDIO 

Keep on with the good work of inspiring many of us out here",0,2026-03-11T01:39:52.852377+00:00,,0,,0,2026-03-17T22:00:50.463368
UgxC8b294MGuOP4sKPx4AaABAg,xwLrHUwGtJM,@NyamebaHillary,,"Mindset, personality and confidence. This girl has it all. I like her",0,2026-03-11T01:39:52.123867+00:00,,0,,0,2026-03-17T22:00:50.454514
UgzJgCKWQQcyaHKT0Td4AaABAg,xwLrHUwGtJM,@Julieexx13,,I have never watched any podcast to the end but I did with this one. Enjoyed every bit of it. From the editing to the questions from the interviewer and to Burland herself. Worth watching 🎉👌🏽,1,2026-03-11T01:39:51.486763+00:00,,0,,0,2026-03-17T22:00:50.438546
UgzlU75FmrbylHXx8ZZ4AaABAg,xwLrHUwGtJM,@appewstephen9659,,"This was an interesting, educative and fun convo.
Thank you Mr. Derrick and Ms. Ama Burnland 🙏
I really enjoyed every part of it.",2,2026-03-11T01:39:51.486715+00:00,,0,,0,2026-03-17T22:00:50.435171
Ugx1B8nfpvySlPiRq6B4AaABAg,xwLrHUwGtJM,@gloriaseyramellis1289,,"I actually made to the end and it was the best decision to listen whiles doing a chores. 
My day was not going too well but this has enlightened my day .
I’m also trying to build something i think I’m encouraged cause it sometimes is as though once you start a business everything will just go smoothly .One thing I’m holding unto is not  to give up when the going gets tough.",1,2026-03-11T01:39:51.486682+00:00,,0,,0,2026-03-17T22:00:50.433487
UgwtgDMlKCNqffKZRcB4AaABAg,xwLrHUwGtJM,@Nessa-559,,I've watched till the enddd😊,2,2026-03-11T01:39:51.486659+00:00,,0,,0,2026-03-17T22:00:50.432543
UgxgqJSBkaKD_PTKaKt4AaABAg,xwLrHUwGtJM,@StephaniePappoe,,I love this podcast even though it's just the second time.From the structured questions and their relevance to life to your guests; the future is indeed bright to those who see it.❤,1,2026-03-11T01:39:51.486608+00:00,,0,,0,2026-03-17T22:00:50.425802
Ugx_hIB7hlo8Aaeqw0h4AaABAg,xwLrHUwGtJM,@appewstephen9659,,"Who else, realized that Ama Burnland just confirmed what Charity said in her video, when she said people were eager to buy when they thought 100pcs of the product was sold in 30mins.

Even if you're not making sales, make them believe you are, that raises an interest on the buyers side.",14,2026-03-11T01:39:50.214571+00:00,,0,,0,2026-03-17T22:00:50.393534
UgxP__LzFLvFGRyuAwZ4AaABAg,xwLrHUwGtJM,@CeeJayLive,,Dab3n da?😂😂😂,0,2026-03-10T01:39:58.860069+00:00,,0,,0,2026-03-17T22:00:50.558949
Ugx8BGECp4dQ4hqaEIZ4AaABAg,xwLrHUwGtJM,@francisfosu2208,,"Please I want to write a message to you office 
How will I get your email or office number",0,2026-03-10T01:39:58.860064+00:00,,0,,0,2026-03-17T22:00:50.558315
Ugx49t-Wvug-37z4Ach4AaABAg,xwLrHUwGtJM,@theGodFactorChannel1,,Insightful,0,2026-03-10T01:39:57.467405+00:00,,0,,0,2026-03-17T22:00:50.524479
UgxxlowlQMYDnarILkp4AaABAg,xwLrHUwGtJM,@lucyorji-w9s,,Life  is not easy.,1,2026-03-10T01:39:56.852075+00:00,,0,,0,2026-03-17T22:00:50.528468
UgzSV9aQ3foyj1MdL594AaABAg,xwLrHUwGtJM,@sportspit3668,,Your video editor is crazy herh,0,2026-03-10T01:39:56.852061+00:00,,0,,0,2026-03-17T22:00:50.534325
Ugx0iL4oWLppjYJVZiR4AaABAg,xwLrHUwGtJM,@franciscatetteh7550,,Can’t believe myself right now. I stayed to the end for two videos consecutively. So much knowledge gained. Thank you so much 😊,0,2026-03-10T01:39:56.284635+00:00,,0,,0,2026-03-17T22:00:50.513027
UgwEr_4OOg5Cjz0VYK14AaABAg,xwLrHUwGtJM,@Joyce.sweetss,,Brilliant❤❤❤,0,2026-03-10T01:39:55.684992+00:00,,0,,0,2026-03-17T22:00:50.509925
Ugyhtt6o6m16aF4Ylsd4AaABAg,xwLrHUwGtJM,@akua__iii3037,,Smart woman,0,2026-03-10T01:39:55.684891+00:00,,0,,0,2026-03-17T22:00:50.504746
Ugww18z1udfBLQI8Rqh4AaABAg,xwLrHUwGtJM,@LaurettaFafaTetteh,,I would really love the connected house,0,2026-03-10T01:39:55.684883+00:00,,0,,0,2026-03-17T22:00:50.504284
UgzES_vMvNSQ_2s2_n14AaABAg,xwLrHUwGtJM,@anythinganimah,,And I always make it to the end 🎉,0,2026-03-10T01:39:55.023562+00:00,,0,,0,2026-03-17T22:00:50.493294
UgwWEZxWsrkH5XZ2bGp4AaABAg,xwLrHUwGtJM,@Dhanny_Bhel,,This is great. I am really inspired❤,0,2026-03-10T01:39:55.023435+00:00,,0,,0,2026-03-17T22:00:50.492748
UgzYa0Ml7UE2TGzf3MN4AaABAg,xwLrHUwGtJM,@newlove_jnrquist5921,,"I like how a moment Ama became the interviewer 😅😅😅
That's bold 👏",0,2026-03-10T01:39:54.404842+00:00,,0,,0,2026-03-17T22:00:50.487213
UgxU6pc-elfIcSfGRzF4AaABAg,xwLrHUwGtJM,@elainewood426,,"i  watched the full interview, very insightful... one profound thing i learnt even though it wasnt stated clearly in the interview was, our background influences who we are, and we must know how to navigate that into who you want to be. Be postive",1,2026-03-10T01:39:53.735292+00:00,,0,,0,2026-03-17T22:00:50.478328
Ugx0Gf9sCFBYhG4auvF4AaABAg,xwLrHUwGtJM,@alexarthur5754,,Great insight... loved the whole convo,0,2026-03-10T01:39:53.735250+00:00,,0,,0,2026-03-17T22:00:50.474875
UgwCYw9UGChw_4Q7eul4AaABAg,xwLrHUwGtJM,@missann403,,This was a good one👏🏾👏🏾,0,2026-03-10T01:39:52.852472+00:00,,0,,0,2026-03-17T22:00:50.467959
Ugz-syO266oWHS2VZUh4AaABAg,xwLrHUwGtJM,@anythinganimah,,Hi I’m Animah and I’ve been watching your podcast for long I just love your new initiative that you’ll be interviewing more women. Because I have a crochet business and I keep getting people who just text me to discuss me and people who also love my works. If there’s one thing I’ve learnt from your podcast is never give up keep going. Thank you very much Mr Derrick Abaitey. In some years time I will be on your podcast to also motivate more ladies and women.,0,2026-03-10T01:39:52.852399+00:00,,0,,0,2026-03-17T22:00:50.464325
UgxE418xSJy6o6H30up4AaABAg,xwLrHUwGtJM,@TifeofLife,,"Princess, the free gifting of products you were doing online and every ‘God bless you’ you received paved a way for you. Because we all know that there is big blessing in giving!",0,2026-03-10T01:39:52.852224+00:00,,0,,0,2026-03-17T22:00:50.459555
UgwKNAQNMQdZ35jGHIV4AaABAg,xwLrHUwGtJM,@KOGATV1,,Never thought id learn from Princess but i Did.,2,2026-03-10T01:39:52.123802+00:00,,0,,0,2026-03-17T22:00:50.441347
UgzOQ1wdPbd2BYt2fbp4AaABAg,xwLrHUwGtJM,@guyonmoons,,"I love this lady, gosh. Talk about experience and honesty.",1,2026-03-10T01:39:52.123792+00:00,,0,,0,2026-03-17T22:00:50.444027
Ugyz1wsHUP3MnAoXyKN4AaABAg,xwLrHUwGtJM,@emmanuelquarshigah3360,,"The part where she asked you to hit her continuously and the lesson from that really makes sense, I've learned that",2,2026-03-10T01:39:50.832494+00:00,,0,,0,2026-03-17T22:00:50.411192
UgwZaHnbvgC4GphuMTN4AaABAg,xwLrHUwGtJM,@owusumaxwellina1010,,I just love the way she speaks and how intelligent she is 😘😘😘,7,2026-03-10T01:39:50.832454+00:00,,0,,0,2026-03-17T22:00:50.403857
UgzoQZPoeAhoCklICiZ4AaABAg,xwLrHUwGtJM,@TeddyWalker-e6s,,"I know that it is as a result of not associating myself with trends and not being active on social media. I have heard the name Ama Burland before, but have not paid any attention to it, just as I do with others. I have also heard about getting a mentor for one's self, but have not heeded. However, this podcast has given me a different perspective. This is my second time watching. The first was the one with Nana Aba which made me follow Women of Valour and this one with Ama Burland is my second. I loved every bit of the conversation. I laughed it off when I watched the teaser and heard her mention GH 50.00 as her start up money. I was like I have heard that before and laughed it off. But watching to the end, I have a different mindset now and although I am not younger than her, I choose her to be my mentor because I am free spirited as she is and love how she views things and want to be as successful as she is. Today marks the beginning of me rewriting my story. Thanks very much Konnected Minds, Derrick, and Ama Burland. Girl, you do all and I love you already🥰",4,2026-03-10T01:39:50.832416+00:00,,0,,0,2026-03-17T22:00:50.401510
UgyfrqVD4JviUadFujJ4AaABAg,xwLrHUwGtJM,@mag_georgebeauty,,This is a clear example of extremely high confidence.,11,2026-03-10T01:39:50.214643+00:00,,0,,0,2026-03-17T22:00:50.394871
Ugy7D-YGTekyC0knPqd4AaABAg,xwLrHUwGtJM,@annaoffeh,,Pick Me,0,2026-03-09T01:39:58.860083+00:00,,0,,0,2026-03-17T22:00:50.560588
UgxHQNdk9g5DnEt1CsJ4AaABAg,xwLrHUwGtJM,@gloriaquayenartey7767,,50gh mmmmmmm we hear,0,2026-03-09T01:39:58.860074+00:00,,0,,0,2026-03-17T22:00:50.559445
Ugw3QpQjncK8ak7vkNt4AaABAg,xwLrHUwGtJM,@kingsolomonboateng,,"Pretty interesting person. Ama Burland ❤
I’d love to meet her in person.",1,2026-03-09T01:39:58.858417+00:00,,0,,0,2026-03-17T22:00:50.555566
Ugy0swRaLvtTI8msySd4AaABAg,xwLrHUwGtJM,@ekhuaadepa188,,Hi,0,2026-03-09T01:39:58.185664+00:00,,0,,0,2026-03-17T22:00:50.548776
UgxmUawwT1DHVXND1hx4AaABAg,xwLrHUwGtJM,@SoulnWellnessC,,I did to the end,0,2026-03-09T01:39:58.185512+00:00,,0,,0,2026-03-17T22:00:50.543351
UgyWU0X0XI1Za7YirQd4AaABAg,xwLrHUwGtJM,@Reedabande,,❤❤❤❤❤❤❤,0,2026-03-09T01:39:58.185500+00:00,,0,,0,2026-03-17T22:00:50.542942
UgwvemwSn8jrLBnMciV4AaABAg,xwLrHUwGtJM,@makeupbygloria,,If it’s step siblings meaning you’re not related to them if same mother different fathers then it means they’re your half siblings so her mum’s children or her father’s children are her half siblings not step siblings i think she was confused about that part,1,2026-03-09T01:39:57.467806+00:00,,0,,0,2026-03-17T22:00:50.540213
UgxVNemXvnyroefUegp4AaABAg,xwLrHUwGtJM,@McNBA,,I like what she’s wearing😍😍…waiting for the link Sir,0,2026-03-09T01:39:57.467727+00:00,,0,,0,2026-03-17T22:00:50.534710
UgzvzTjHtWN7hCF7BMF4AaABAg,xwLrHUwGtJM,@fancyhairdallastx,,Wow That thumbnail i thought it was jackie,0,2026-03-09T01:39:56.852092+00:00,,0,,0,2026-03-17T22:00:50.541594
UgzZ4UMrOAVINO1Jny14AaABAg,xwLrHUwGtJM,@tititay6331,,This was so insightful 😊. Ama Burland is a very interesting and intelligent lady . Learnt a lot from this session. This is nothing short of inspiring 😊,0,2026-03-09T01:39:56.284715+00:00,,0,,0,2026-03-17T22:00:50.515836
Ugwf_zXMpA4OEUVX-RR4AaABAg,xwLrHUwGtJM,@AkuaAfranewaaFosu-s7d,,Very inspiring😊 this is my first time watching because of AmaBurland and I hope to watch other videos too. And I made it to the end and subscribed too,0,2026-03-09T01:39:56.284694+00:00,,0,,0,2026-03-17T22:00:50.514776
Ugy0pNAfhz-kBoiY4cF4AaABAg,xwLrHUwGtJM,@Icyla,,"First time here 
I made it to the end and subscribed too.",0,2026-03-09T01:39:56.284669+00:00,,0,,0,2026-03-17T22:00:50.513954
UgzfJWMsoMZy4Qo0To14AaABAg,xwLrHUwGtJM,@CelestinaAfua-mj5hp,,This is so inspiring 😊,0,2026-03-09T01:39:56.284517+00:00,,0,,0,2026-03-17T22:00:50.502461
Ugyse0ffa9rGOwZHrjh4AaABAg,xwLrHUwGtJM,@JustinaObeng-c1p,,I can’t wait to see Serwaa Amihere ☺️,0,2026-03-09T01:39:55.685027+00:00,,0,,0,2026-03-17T22:00:50.511552
UgxHWp9Xee8XfVxP-ml4AaABAg,xwLrHUwGtJM,@abigailnyarko5686,,"Very interesting, funny but full of wisdom",0,2026-03-09T01:39:55.684948+00:00,,0,,0,2026-03-17T22:00:50.507441
UgwqVaOihjSuxsZYWpF4AaABAg,xwLrHUwGtJM,@kennethsarpongjoseph7981,,"Konnected minds podcast 
KSS ❤",0,2026-03-09T01:39:55.684922+00:00,,0,,0,2026-03-17T22:00:50.505969
UgyBteog_fe_ehjeB-R4AaABAg,xwLrHUwGtJM,@RukayaIbrahim-v3o,,Wow this is good conversation,0,2026-03-09T01:39:55.684900+00:00,,0,,0,2026-03-17T22:00:50.505153
UgxIH_2fCQV6UxPpjAZ4AaABAg,xwLrHUwGtJM,@WiniSerwa,,Wow I'm really inspired,0,2026-03-09T01:39:55.023687+00:00,,0,,0,2026-03-17T22:00:50.500645
UgyO5gBVGjxuTIQ4HLB4AaABAg,xwLrHUwGtJM,@MacEvans16,,Loved it.,0,2026-03-09T01:39:55.023630+00:00,,0,,0,2026-03-17T22:00:50.495157
Ugw5_gQYjJuQ_zuNWFt4AaABAg,xwLrHUwGtJM,@vibeswithamaaddobea1951,,"Made it to the end. Love this 
🎉🎉🎉 great interview 
Princess is a very interesting lady.",0,2026-03-09T01:39:55.023505+00:00,,0,,0,2026-03-17T22:00:50.493963
UgxQWHSaqEdmwbQ998N4AaABAg,xwLrHUwGtJM,@gideonhoenyefia8145,,Wonderful session 🎉,0,2026-03-09T01:39:54.404949+00:00,,0,,0,2026-03-17T22:00:50.492365
UgwHyCb1Uj0FYvpO22B4AaABAg,xwLrHUwGtJM,@Mrs_Atuahene,,Loved it ❤,0,2026-03-09T01:39:54.404940+00:00,,0,,0,2026-03-17T22:00:50.491834
Ugy0C7L40SxQe5UVFiV4AaABAg,xwLrHUwGtJM,@Npaa-emwine,,Wow amazing contenttt!!!,0,2026-03-09T01:39:54.404917+00:00,,0,,0,2026-03-17T22:00:50.490740
UgzbO6dxxhZhJy_rCjl4AaABAg,xwLrHUwGtJM,@LouisSamson-o8k,,"Made it to the end. Love this 
Great interview 
Princess is a very interesting lady.",0,2026-03-09T01:39:54.404876+00:00,,0,,0,2026-03-17T22:00:50.488712
Ugzx_Uot7MtBIvYSRVp4AaABAg,xwLrHUwGtJM,@jabulanisena6288,,"Great interview?,My first time knowing her and i love her vibes just talking to us like a friend and i love it",0,2026-03-09T01:39:54.404865+00:00,,0,,0,2026-03-17T22:00:50.488206
UgxrYPcnISAPSWrkNs14AaABAg,xwLrHUwGtJM,@fredasarkodie3533,,I love this,0,2026-03-09T01:39:54.404817+00:00,,0,,0,2026-03-17T22:00:50.486185
UgzMh4lkzTV_5bXDDl94AaABAg,xwLrHUwGtJM,@francaasamoah6135,,That’s why we like your podcast ❤and I made it to the end.,1,2026-03-09T01:39:54.404766+00:00,,0,,0,2026-03-17T22:00:50.484103
UgzltS1Wb0xIBva2vDR4AaABAg,xwLrHUwGtJM,@regiandoh,,Great conversation ❤,0,2026-03-09T01:39:54.404599+00:00,,0,,0,2026-03-17T22:00:50.482592
Ugy5BID9b6sjCMsMYtV4AaABAg,xwLrHUwGtJM,@jasmineowiredu9075,,"I mad it to the end, I'm glad",0,2026-03-09T01:39:53.735323+00:00,,0,,0,2026-03-17T22:00:50.481658
UgwY4XslrAb1BAn4lEp4AaABAg,xwLrHUwGtJM,@mr.hace-jnr,,this is one of my favorites so far,0,2026-03-09T01:39:53.735280+00:00,,0,,0,2026-03-17T22:00:50.477504
Ugwv9zCDO_mN4uDJWjl4AaABAg,xwLrHUwGtJM,@Karina-l4l1d,,"Am here again 
Remember Ama Burland is on crime dela crime amazing listening to her.
Second time listening to her pod, first was Q&A with Gishela",0,2026-03-09T01:39:53.735220+00:00,,0,,0,2026-03-17T22:00:50.471863
Ugxi6MIkHUpgsW6Y4op4AaABAg,xwLrHUwGtJM,@20n30somethings,,"I love the diversity of the guests, this podcast definitely invites the youth to the table.",0,2026-03-09T01:39:52.852481+00:00,,0,,0,2026-03-17T22:00:50.468604
Ugz7cEqJALPP-SzBoFN4AaABAg,xwLrHUwGtJM,@Dovita_Organics,,Her energy is incredible 😍,0,2026-03-09T01:39:52.852462+00:00,,0,,0,2026-03-17T22:00:50.467498
Ugwke8Z_Vtg-j7ysd4l4AaABAg,xwLrHUwGtJM,@blessingyeboah2179,,"I love the goal behind the podcast, this is amazing. Very inspiring and motivating",1,2026-03-09T01:39:52.123919+00:00,,0,,0,2026-03-17T22:00:50.458122
UgwZvT9GSaNAZt3cnh54AaABAg,xwLrHUwGtJM,@jabulanisena6288,,"I wish i received such advice long time ago. 
I have done several businesses and i failed and i stopped all efforts to start another",1,2026-03-09T01:39:52.123876+00:00,,0,,0,2026-03-17T22:00:50.455713
UgwuaBC0WNALVRTH5mN4AaABAg,xwLrHUwGtJM,@PurpleChamelionX,,This girl! This interview! Wow!,1,2026-03-09T01:39:51.486738+00:00,,0,,0,2026-03-17T22:00:50.437226
Ugx0fZvlyMLmyj7FhfB4AaABAg,xwLrHUwGtJM,@yaakumah3790,,"Faceless😩❤️……That book was and is still one of my favorite books..Even the style of writing by Ama Aidoo is so good.


Konnected minds please bring Kwatemaa Andoh aka Mrs. Bediako",3,2026-03-09T01:39:51.486694+00:00,,0,,0,2026-03-17T22:00:50.434001
UgxYKND_c3HrAa1cVLB4AaABAg,xwLrHUwGtJM,@BoniMultimediatv,,I got to know her through her interview with headless YouTuber and since then instant love ❤❤,2,2026-03-09T01:39:50.832564+00:00,,0,,0,2026-03-17T22:00:50.418834
UgyTzzqpSRqZgq70pqN4AaABAg,xwLrHUwGtJM,@priscillasowah4743,,"Girl, I  must say I'm so proud I watched this video. My whole perception about you changed Ama. You are so full of wisdom. Thank you for your message.
Derrick, I have given you a SUBSCRIBE okay?",5,2026-03-09T01:39:50.832525+00:00,,0,,0,2026-03-17T22:00:50.416762
Ugx0sjMI86MYhrbCZwB4AaABAg,xwLrHUwGtJM,@Winis_World,,"This interview was exactly what I expected it to be... brilliant! Ama has such a vibrant energy, and a wise head on her shoulders. I also loved how she ended up interviewing Derrick at the end 😂😂",6,2026-03-09T01:39:50.832462+00:00,,0,,0,2026-03-17T22:00:50.404811
Ugz9hcOmXok84PIJODl4AaABAg,xwLrHUwGtJM,@feliciaaddo-djan5191,,"I read Literature in SHS too and the book ""Faceless"" was the eye opener for me that got me thinking about the sad reality of the average Ghanaian's struggle for survival",9,2026-03-09T01:39:50.214718+00:00,,0,,0,2026-03-17T22:00:50.398348
UgykY2_RTyy3F5MccoB4AaABAg,xwLrHUwGtJM,@berthyKpiebaya,,"Derrick I highly recommend Juliana Amoateng on your podcast since you mentioned you plan to talk to more young to inspire women ❤
I enjoyed the conversation, Princess is very intelligent ❤",81,2026-03-09T01:39:50.214544+00:00,,0,,0,2026-03-17T22:00:50.391577
